iteration,layer_1_channels,layer_1_filter,layer_1_padding,layer_1_param_count,layer_2_channels,layer_2_filter,layer_2_padding,layer_2_param_count,layer_3_channels,layer_3_filter,layer_3_padding,layer_3_param_count,total_param_count
426,128,3,1,3584,64,3,2,73792,128,3,2,73856,151232
427,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
428,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
429,128,3,1,3584,256,3,1,295168,256,3,0,590080,888832
430,128,3,1,3584,128,3,1,147584,256,3,1,295168,446336
431,128,3,1,3584,256,5,2,819456,256,3,1,590080,1413120
432,128,3,1,3584,64,3,2,73792,256,3,2,147712,225088
433,128,3,1,3584,128,3,1,147584,256,3,2,295168,446336
434,128,3,1,3584,256,3,2,295168,256,3,2,590080,888832
435,128,3,1,3584,128,3,1,147584,256,3,1,295168,446336
436,128,3,1,3584,256,3,2,295168,256,3,2,590080,888832
437,128,3,1,3584,256,3,1,295168,128,3,1,295040,593792
438,128,3,1,3584,256,3,0,295168,256,5,2,1638656,1937408
439,128,3,1,3584,256,5,2,819456,256,3,2,590080,1413120
440,128,3,1,3584,64,3,1,73792,32,3,2,18464,95840
441,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
442,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
443,128,3,1,3584,256,1,1,33024,64,3,2,147520,184128
444,128,3,1,3584,64,3,0,73792,256,3,1,147712,225088
445,128,3,1,3584,256,3,1,295168,64,3,1,147520,446272
446,128,3,1,3584,256,1,1,33024,32,3,1,73760,110368
447,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
448,128,3,1,3584,256,1,0,33024,256,3,2,590080,626688
449,128,3,1,3584,256,3,0,295168,256,3,1,590080,888832
450,128,3,1,3584,128,3,2,147584,256,3,1,295168,446336
451,128,3,1,3584,64,3,1,73792,256,3,2,147712,225088
452,128,3,1,3584,256,3,1,295168,128,3,2,295040,593792
453,128,3,1,3584,256,3,0,295168,256,3,2,590080,888832
454,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
455,128,3,1,3584,256,5,1,819456,256,3,2,590080,1413120
456,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
457,128,3,1,3584,256,3,1,295168,64,3,1,147520,446272
458,128,3,1,3584,256,3,1,295168,64,3,0,147520,446272
459,128,3,1,3584,64,3,1,73792,256,3,0,147712,225088
460,128,3,1,3584,64,3,1,73792,256,3,1,147712,225088
461,128,3,1,3584,16,3,0,18448,256,1,2,4352,26384
462,128,3,1,3584,256,3,2,295168,256,3,2,590080,888832
463,128,3,1,3584,128,3,1,147584,256,1,2,33024,184192
464,128,3,1,3584,256,3,2,295168,128,3,0,295040,593792
465,128,3,1,3584,256,3,2,295168,128,3,2,295040,593792
466,128,3,1,3584,64,3,2,73792,256,3,1,147712,225088
467,128,3,1,3584,256,3,1,295168,256,3,0,590080,888832
468,128,3,1,3584,256,3,2,295168,256,3,2,590080,888832
469,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
470,128,3,1,3584,256,3,2,295168,256,3,2,590080,888832
471,128,3,1,3584,256,3,2,295168,128,3,1,295040,593792
472,128,3,1,3584,128,3,1,147584,256,3,0,295168,446336
473,128,3,1,3584,64,1,2,8256,256,3,1,147712,159552
474,128,3,1,3584,256,3,2,295168,64,3,2,147520,446272
475,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
476,128,3,1,3584,256,3,1,295168,64,3,2,147520,446272
477,128,3,1,3584,256,5,2,819456,256,3,0,590080,1413120
478,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
479,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
480,128,3,1,3584,256,1,1,33024,256,3,2,590080,626688
481,128,3,1,3584,256,3,1,295168,256,3,0,590080,888832
482,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
483,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
484,128,3,1,3584,256,3,0,295168,32,3,1,73760,372512
485,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
486,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
487,128,3,1,3584,256,3,2,295168,128,3,1,295040,593792
488,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
489,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
490,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
491,128,3,1,3584,256,3,0,295168,256,3,1,590080,888832
492,128,3,1,3584,256,3,1,295168,128,3,1,295040,593792
493,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
494,128,3,1,3584,256,1,0,33024,256,3,2,590080,626688
495,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
496,128,3,1,3584,64,3,1,73792,128,3,0,73856,151232
497,128,3,1,3584,64,3,2,73792,256,3,0,147712,225088
498,128,3,1,3584,256,3,1,295168,64,3,1,147520,446272
499,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
500,128,3,1,3584,256,3,2,295168,256,3,0,590080,888832
501,128,3,1,3584,128,3,1,147584,256,3,1,295168,446336
502,128,3,1,3584,32,3,2,36896,256,3,2,73984,114464
503,128,3,1,3584,128,3,1,147584,256,3,1,295168,446336
504,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
505,128,3,1,3584,256,3,2,295168,256,3,2,590080,888832
506,128,3,1,3584,256,3,2,295168,256,3,2,590080,888832
507,128,3,1,3584,256,3,2,295168,256,3,2,590080,888832
508,128,3,1,3584,32,3,2,36896,256,3,1,73984,114464
509,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
510,128,3,1,3584,16,3,2,18448,256,3,0,37120,59152
511,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
512,128,3,1,3584,64,3,1,73792,128,3,1,73856,151232
513,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
514,128,3,1,3584,256,3,2,295168,256,3,2,590080,888832
515,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
516,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
517,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
518,128,3,1,3584,256,3,1,295168,256,5,1,1638656,1937408
519,128,3,1,3584,256,5,1,819456,256,3,2,590080,1413120
520,128,3,1,3584,256,3,2,295168,256,1,1,65792,364544
521,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
522,128,3,1,3584,256,3,2,295168,256,3,2,590080,888832
523,128,3,1,3584,128,3,2,147584,256,3,1,295168,446336
524,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
525,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
526,128,3,1,3584,256,3,0,295168,256,3,2,590080,888832
527,128,3,1,3584,256,3,1,295168,64,3,1,147520,446272
528,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
529,128,3,1,3584,64,1,1,8256,256,3,2,147712,159552
530,128,3,1,3584,256,3,2,295168,128,3,1,295040,593792
531,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
532,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
533,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
534,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
535,128,3,1,3584,256,3,2,295168,256,3,2,590080,888832
536,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
537,128,3,1,3584,32,3,2,36896,256,3,1,73984,114464
538,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
539,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
540,128,3,1,3584,256,3,2,295168,256,3,2,590080,888832
541,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
542,128,3,1,3584,16,1,2,2064,256,1,1,4352,10000
543,128,3,1,3584,256,3,2,295168,256,3,0,590080,888832
544,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
545,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
546,128,3,1,3584,256,3,2,295168,256,3,2,590080,888832
547,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
548,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
549,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
550,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
551,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
552,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
553,128,3,1,3584,256,3,2,295168,128,3,1,295040,593792
554,128,3,1,3584,256,1,2,33024,256,1,2,65792,102400
555,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
556,128,3,1,3584,256,3,0,295168,256,3,2,590080,888832
557,128,3,1,3584,32,3,1,36896,256,3,2,73984,114464
558,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
559,128,3,1,3584,256,3,2,295168,256,3,2,590080,888832
560,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
561,128,3,1,3584,256,3,1,295168,256,3,0,590080,888832
562,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
563,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
564,128,3,1,3584,64,3,0,73792,256,3,0,147712,225088
565,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
566,128,3,1,3584,256,3,1,295168,256,1,2,65792,364544
567,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
568,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
569,128,3,1,3584,256,3,2,295168,256,3,2,590080,888832
570,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
571,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
572,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
573,128,3,1,3584,32,3,0,36896,256,3,2,73984,114464
574,128,3,1,3584,256,3,2,295168,256,3,2,590080,888832
575,128,3,1,3584,256,3,1,295168,256,5,2,1638656,1937408
576,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
577,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
578,128,3,1,3584,256,3,1,295168,64,3,2,147520,446272
579,128,3,1,3584,256,3,2,295168,256,3,2,590080,888832
580,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
581,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
582,128,3,1,3584,256,3,2,295168,256,3,2,590080,888832
583,128,3,1,3584,256,3,1,295168,256,3,0,590080,888832
584,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
585,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
586,128,3,1,3584,256,3,1,295168,256,3,1,590080,888832
587,128,3,1,3584,256,3,2,295168,256,3,2,590080,888832
588,128,3,1,3584,64,3,2,73792,256,3,2,147712,225088
589,128,3,1,3584,256,3,2,295168,128,3,2,295040,593792
590,128,3,1,3584,256,3,2,295168,256,3,2,590080,888832
591,128,3,1,3584,256,3,1,295168,256,3,0,590080,888832
592,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
593,128,3,1,3584,16,3,2,18448,256,3,2,37120,59152
594,128,3,1,3584,256,3,2,295168,256,3,2,590080,888832
595,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
596,128,3,1,3584,256,3,1,295168,256,3,2,590080,888832
597,128,3,1,3584,256,5,1,819456,256,3,2,590080,1413120
598,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
599,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
600,128,3,1,3584,256,3,2,295168,256,3,1,590080,888832
