train_loss,val_loss,test_acc,train_time,policy_gradient,max_accuracy,baseline
0.7667087831497192,0.723919906616211,0.7493,83.23768091201782,5.859408378601074,0.7493,0.07492999999999998
0.8538676202297211,0.7961342298984527,0.7196,107.35700631141663,4.616273403167725,0.7493,0.13939699999999997
0.5956685588359832,0.6010204041004181,0.7949,104.32415008544922,5.074466705322266,0.7949,0.20494729999999994
0.7277956109046936,0.6913747763633729,0.7625,103.86622643470764,4.367353439331055,0.7949,0.26070256999999997
0.6031372048854828,0.6090394192934037,0.7961,106.86974358558655,3.857520341873169,0.7961,0.31424231299999994
0.7874679892063141,0.7236358880996704,0.7458,100.36151218414307,2.9786717891693115,0.7961,0.3573980816999999
0.7305836973190307,0.708539047241211,0.7491,100.4879207611084,2.73614239692688,0.7961,0.3965682735299999
0.6159163600206375,0.6211439824104309,0.7883,99.21751666069031,2.843316078186035,0.7961,0.43574144617699995
0.6847256424427033,0.664916398525238,0.7685,108.46804618835449,2.5577170848846436,0.7961,0.46901730155929994
0.6269714926481247,0.6158272475004196,0.7886,107.61031436920166,2.399989128112793,0.7961,0.5009755714033699
0.7885861876010895,0.7583634686470032,0.7356,102.08043479919434,1.7885273694992065,0.7961,0.5244380142630329
0.7072098178863525,0.6766125595569611,0.7657,103.17936968803406,1.8115332126617432,0.7961,0.5485642128367296
0.7977242550849915,0.7383493328094483,0.7407,104.35933566093445,1.4965065717697144,0.7961,0.5677777915530566
0.5921612315177918,0.5979279994964599,0.7968,109.56520223617554,1.7426332235336304,0.7968,0.5906800123977509
0.7168974063396454,0.7056652915477752,0.7569,98.1888964176178,1.2744078636169434,0.7968,0.6073020111579759
0.7118394885063172,0.685742797255516,0.7615,108.50338006019592,1.1439743041992188,0.7968,0.6227218100421783
0.6347043619155884,0.6614237761497498,0.7737,103.96285057067871,1.0731641054153442,0.7968,0.6378196290379605
0.7610303230285644,0.7113136279582978,0.7507,106.70325303077698,0.840947687625885,0.7968,0.6491076661341645
0.8043105313777924,0.7473541164398193,0.7431,76.19449710845947,0.6824624538421631,0.7968,0.658506899520748
0.5581445310115815,0.572578307390213,0.8049,63.14530372619629,1.073885440826416,0.8049,0.6731462095686732
0.606327147603035,0.5922260630130768,0.7942,61.69376850128174,0.9537286758422852,0.8049,0.6852515886118058
0.6878563933372498,0.6876525378227234,0.759,67.17517185211182,0.5915014743804932,0.8049,0.6926264297506252
0.7424143795967102,0.707080626487732,0.7556,61.353208780288696,0.4682925045490265,0.8049,0.6989237867755627
0.7449633696079254,0.6783391928672791,0.7633,60.13065314292908,0.5067870616912842,0.8049,0.7053614080980064
0.7599843454360962,0.7620758581161499,0.7345,62.95327019691467,0.22136592864990234,0.8049,0.7082752672882058
0.6643769130706787,0.6786345720291138,0.7624,72.33188843727112,0.4042585492134094,0.8049,0.7136877405593852
0.5568135706186295,0.5630988299846649,0.8083,61.41619801521301,0.6914590001106262,0.8083,0.7231489665034466
0.7157520748376847,0.6844518220424652,0.7633,61.161372900009155,0.31919407844543457,0.8083,0.727164069853102
0.5479822355508804,0.5643092435598374,0.8041,69.39849829673767,0.6094667315483093,0.8083,0.7348576628677917
0.9748068954944611,0.8990000092983246,0.6796,63.547950983047485,-0.4288676083087921,0.8083,0.7293318965810126
0.5743573476076126,0.5535199040174484,0.8123,72.76964926719666,0.5893293023109436,0.8123,0.7376287069229114
0.8998791813850403,0.8258250713348388,0.7089,61.228572607040405,-0.23050248622894287,0.8123,0.7347558362306202
0.90209219622612,0.820455938577652,0.7135,63.13459491729736,-0.17569907009601593,0.8123,0.7326302526075582
0.8381337993144989,0.8054913353919982,0.7191,62.4020574092865,-0.09734182059764862,0.8123,0.7312772273468024
0.7923576140403747,0.7455456662178039,0.7391,61.17172861099243,0.05878160893917084,0.8123,0.7320595046121221
0.5913354848623276,0.5733131462335587,0.8054,62.39769172668457,0.5452533960342407,0.8123,0.7393935541509099
0.7127515623569488,0.6709737706184388,0.7673,62.480318546295166,0.21196354925632477,0.8123,0.7421841987358189
0.7235143768787384,0.6754933226108552,0.7678,63.8032329082489,0.19084009528160095,0.8123,0.7447457788622369
0.6606244608163834,0.6672513127326966,0.7715,60.81817817687988,0.18143847584724426,0.8123,0.7474212009760132
0.5062995501756669,0.5630620855093003,0.8097,66.95538926124573,0.42906394600868225,0.8123,0.7536490808784119
0.5891347132921219,0.5743812042474746,0.8002,61.27592086791992,0.3338046669960022,0.8123,0.7583041727905707
0.6297009923458099,0.6300490206480026,0.7809,62.663410902023315,0.16639207303524017,0.8123,0.7605637555115137
0.5629818024635315,0.5853492313623428,0.7988,68.21508550643921,0.28436172008514404,0.8123,0.7643873799603623
0.6023903597593308,0.6115084016323089,0.7885,70.51226735115051,0.1786947399377823,0.8123,0.7667986419643261
0.5962276148796082,0.6053751593828202,0.7952,60.93893909454346,0.20925650000572205,0.8123,0.7696387777678935
0.599721941113472,0.5868435907363891,0.7983,66.60173845291138,0.2180529534816742,0.8123,0.772504899991104
0.6858621921539306,0.6509348267316818,0.7762,65.96238899230957,0.027839019894599915,0.8123,0.7728744099919936
0.727681164264679,0.685741513967514,0.7621,61.632253646850586,-0.07969541102647781,0.8123,0.7717969689927943
0.622710566997528,0.6163789582252502,0.7916,61.587841510772705,0.13821841776371002,0.8123,0.7737772720935149
